x-coords		 y-coords		 z-coords
2.308524639563835		4.967216263355536		0.08333333333333333
2.3171953964498146		4.959721543279672		0.08333333333333333
2.325860170244491		4.953392515683254		0.08333333333333333
2.334502246741164		4.948015179894578		0.08333333333333333
2.343110753511295		4.94340993025942		0.08333333333333333
2.3516808821986754		4.939427375114242		0.08333333333333333
2.3602126378242874		4.935945396569699		0.08333333333333333
2.3687091315611224		4.9328669071934526		0.08333333333333333
2.3771750709962527		4.9301146004764975		0.08333333333333333
2.385615669267882		4.92762879120174		0.08333333333333333
2.394035968126237		4.925363354753035		0.08333333333333333
2.4024404750940054		4.923283998903068		0.08333333333333333
2.4108330003200895		4.92136439156663		0.08333333333333333
2.4192166581441295		4.919586023353116		0.08333333333333333
2.427593874831409		4.917934690943227		0.08333333333333333
2.43596648242756		4.916400924050904		0.08333333333333333
2.444335796443359		4.9149771462940945		0.08333333333333333
2.45270270779067		4.913659007693521		0.08333333333333333
2.4610677792295266		4.912441568051774		0.08333333333333333
2.4694312949825648		4.911322426585191		0.08333333333333333
2.4777933491557755		4.910298780619121		0.08333333333333333
2.486153897680991		4.909367643372983		0.08333333333333333
2.4945128071403158		4.908527276997032		0.08333333333333333
2.502869885698864		4.907773899689933		0.08333333333333333
2.511224931724318		4.907104648565696		0.08333333333333333
2.519577754155627		4.906517030840578		0.08333333333333333
2.527928176869417		4.906006220205764		0.08333333333333333
2.5362760716197443		4.905569348135142		0.08333333333333333
2.5446213506016955		4.9052023589556235		0.08333333333333333
2.5529639789165928		4.904901158895235		0.08333333333333333
2.5613039771527037		4.904662262740356		0.08333333333333333
2.569641404980061		4.904481447560717		0.08333333333333333
2.577976365083522		4.904354752137134		0.08333333333333333
2.5863090150190966		4.9042794203622995		0.08333333333333333
2.594639517268667		4.904251570304231		0.08333333333333333
2.6029680867869627		4.904268596742996		0.08333333333333333
2.6112949241770305		4.904328310687092		0.08333333333333333
2.619620263690146		4.904427411668598		0.08333333333333333
2.627944323886688		4.904564061175834		0.08333333333333333
2.636267329301631		4.90473731973721		0.08333333333333333
2.6445894861058723		4.904945357805597		0.08333333333333333
2.652910987358502		4.905187153921531		0.08333333333333333
2.6612320032662735		4.90546152900143		0.08333333333333333
2.6695526791617237		4.9057683563517775		0.08333333333333333
2.6778731401430513		4.90610708233416		0.08333333333333333
2.686193479693548		4.9064779770829405		0.08333333333333333
2.694513764624132		4.906879973451956		0.08333333333333333
2.7028340313266415		4.907313881219162		0.08333333333333333
2.711154290399425		4.907779570454147		0.08333333333333333
2.719474536343795		4.908277122740336		0.08333333333333333
2.7277947325033978		4.908805105074073		0.08333333333333333
2.7361148242280304		4.909365688734595		0.08333333333333333
2.7444347362165527		4.9099579134304205		0.08333333333333333
2.752754405006285		4.910579887339378		0.08333333333333333
2.7610737226245674		4.911233461788462		0.08333333333333333
2.769392613771353		4.9119161232788		0.08333333333333333
2.7777109736620025		4.912629024146059		0.08333333333333333
2.78602870897508		4.913370190907542		0.08333333333333333
2.794345743603837		4.914139535609144		0.08333333333333333
2.8026620092834578		4.914935107648548		0.08333333333333333
2.8109774366865476		4.915755659821743		0.08333333333333333
2.819291983563384		4.916600349553718		0.08333333333333333
2.827605619895772		4.9174685105536495		0.08333333333333333
2.835918352620202		4.918358493421636		0.08333333333333333
2.8442301694496046		4.9192678908882215		0.08333333333333333
2.8525411080434595		4.92019681992731		0.08333333333333333
2.860851222764496		4.9211430569679395		0.08333333333333333
2.869160575053732		4.922106164497838		0.08333333333333333
2.8774692459415103		4.923084847582001		0.08333333333333333
2.885777324327493		4.924078349525874		0.08333333333333333
2.8940849334333647		4.925084663212995		0.08333333333333333
2.9023921845951275		4.92610539453271		0.08333333333333333
2.910699181706236		4.927138412760113		0.08333333333333333
2.9190060795623047		4.928184354737302		0.08333333333333333
2.92731296564574		4.929242705966388		0.08333333333333333
2.935619997539493		4.930313952499926		0.08333333333333333
2.943927241640432		4.931397690228609		0.08333333333333333
2.952234823771345		4.932495572291606		0.08333333333333333
2.9605427931796955		4.933606608613042		0.08333333333333333
2.968851223984213		4.934732934715802		0.08333333333333333
2.977160142730827		4.935873580738095		0.08333333333333333
2.9854695759726586		4.937030989510865		0.08333333333333333
2.993779489534963		4.938206075653062		0.08333333333333333
3.0020898560552687		4.939397087312639		0.08333333333333333
3.010400590171552		4.940607069639037		0.08333333333333333
3.0187116232465865		4.941835828605725		0.08333333333333333
3.027022834391707		4.943082968006735		0.08333333333333333
3.035334076132247		4.944350027349216		0.08333333333333333
3.043645232602736		4.94563548379977		0.08333333333333333
3.051956130288389		4.94693986816115		0.08333333333333333
3.0602666184460006		4.948262636738622		0.08333333333333333
3.0685765380487497		4.949603444412379		0.08333333333333333
3.0768857716903746		4.950960148678145		0.08333333333333333
3.085194175297362		4.952334260136865		0.08333333333333333
