x_coords	p_chord
2.294673627049265	0.44464677368983935
2.308524639563835	0.11429576819855246
2.3171953964498146	0.0632626355692637
2.325860170244491	-0.0032873311480257246
2.334502246741164	-0.049849462916329496
2.343110753511295	-0.07091744356796086
2.3516808821986754	-0.11051753352259625
2.3602126378242874	-0.14899066750329654
2.3687091315611224	-0.16369362500009377
2.3771750709962527	-0.17797471406751253
2.385615669267882	-0.19350883389268936
2.394035968126237	-0.2071636332437901
2.4024404750940054	-0.219832274993785
2.4108330003200895	-0.23102355068521058
2.4192166581441295	-0.24093982233596914
2.427593874831409	-0.24165722171430296
2.43596648242756	-0.24489866959038525
2.444335796443359	-0.24407741850158385
2.45270270779067	-0.2517568134781325
2.4610677792295266	-0.252494970499162
2.4694312949825648	-0.2632075783978196
2.4777933491557755	-0.2680745927562001
2.486153897680991	-0.2591369736595025
2.4945128071403158	-0.25874738736057873
2.502869885698864	-0.2579382583549613
2.511224931724318	-0.2574909956699286
2.519577754155627	-0.2579131083561328
2.527928176869417	-0.2579347197358365
2.5362760716197443	-0.26033446188655
2.5446213506016955	-0.25157264168576354
2.5529639789165928	-0.2546748827786099
2.5613039771527037	-0.25401644787394734
2.569641404980061	-0.250736670935086
2.577976365083522	-0.24866804074028884
2.5863090150190966	-0.24572613409661137
2.594639517268667	-0.24329827749993452
2.6029680867869627	-0.24067323566674279
2.6112949241770305	-0.2360033685824283
2.619620263690146	-0.23392617160936896
2.627944323886688	-0.2318242394016904
2.636267329301631	-0.2301924249658926
2.6445894861058723	-0.22846164941042874
2.652910987358502	-0.22691551582274136
2.6612320032662735	-0.2252833877744896
2.6695526791617237	-0.2206533857671064
2.6778731401430513	-0.2177539567737612
2.686193479693548	-0.2151940085258657
2.694513764624132	-0.2109723444123985
2.7028340313266415	-0.20885779179600877
2.711154290399425	-0.20705400050494738
2.719474536343795	-0.20611037154782763
2.7277947325033978	-0.2034458168674742
2.7361148242280304	-0.20137730783294447
2.7444347362165527	-0.196713720979767
2.752754405006285	-0.19332729868604728
2.7610737226245674	-0.19224750363319923
2.769392613771353	-0.18911435265746146
2.7777109736620025	-0.1872538441513423
2.78602870897508	-0.18467677176245606
2.794345743603837	-0.18255296635818125
2.8026620092834578	-0.18070446827822997
2.8109774366865476	-0.1766409292366229
2.819291983563384	-0.17347696599546836
2.827605619895772	-0.17305268552775602
2.835918352620202	-0.1686222599072926
2.8442301694496046	-0.16779284587741444
2.8525411080434595	-0.16488602026295265
2.860851222764496	-0.16283092697722493
2.869160575053732	-0.16192706260472403
2.8774692459415103	-0.15864454863356897
2.885777324327493	-0.1557341177099774
2.8940849334333647	-0.15319363327981894
2.9023921845951275	-0.15133500255585555
2.910699181706236	-0.1498954084698587
2.9190060795623047	-0.14796243236510395
2.92731296564574	-0.1457021765213079
2.935619997539493	-0.1432063557047745
2.943927241640432	-0.14258546205034303
2.952234823771345	-0.13838468028410797
2.9605427931796955	-0.13644199580017294
2.968851223984213	-0.13543721235023864
2.977160142730827	-0.1334231965749177
2.9854695759726586	-0.13188635067384877
2.993779489534963	-0.12987366663917557
3.0020898560552687	-0.1280030817951288
3.010400590171552	-0.12625049521303805
3.0187116232465865	-0.12361610732804036
3.027022834391707	-0.12217472998294804
3.035334076132247	-0.12037904380998404
3.043645232602736	-0.11887694966303806
3.051956130288389	-0.11730623646229035
3.0602666184460006	-0.11582279892859704
3.0685765380487497	-0.11432155976915191
3.0768857716903746	-0.11286219761837823
3.085194175297362	-0.11002346592336586
3.0935016843641994	-0.10861152817945488
3.1018082408225403	-0.1072251092731608
3.1101138119204412	-0.10585900261359225
3.1184184952575613	-0.10450926772598539
3.126722366839233	-0.1031707210769787
3.1350255940208096	-0.10186799973097987
3.1433284382639535	-0.10058119837520958
3.1516311806938235	-0.09931888875045006
3.159934186920136	-0.09684105857012416
3.1682378573052556	-0.09562718065926351
3.1765426404714874	-0.09443158585766881
3.1848489589435154	-0.09324903152787
3.193157264160594	-0.09208551622450248
3.2014678598125843	-0.09093484975140144
3.209780997254362	-0.08975421665397812
3.2180966526086268	-0.08863021081060475
3.2264146024553555	-0.08648738892987189
3.2347341993529235	-0.08535651914883051
3.243054323065233	-0.08430648572675493
3.251373198142724	-0.08330864075315879
3.2596882768932196	-0.08227353950686186
3.2679960414534466	-0.08123710476237553
3.276291720732779	-0.08018536314318896
3.2845690218988435	-0.07913893941615562
3.2928196946211044	-0.07705311176263212
3.301032993043436	-0.07659717208417725
